price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,manufacturer
12500,2006,ram 1500,good,6.0,gas,140000.0,automatic,pickup,red,1.0,ram
54950,2017,ford f350,excellent,8.0,diesel,49500.0,automatic,truck,white,1.0,ford
18000,0,chevrolet silverado 1500,like new,,gas,80000.0,automatic,truck,white,0,chevrolet
49000,1969,chevrolet camaro,like new,8.0,gas,,manual,coupe,custom,0,chevrolet
14995,2012,ford f-150,excellent,8.0,gas,152000.0,automatic,pickup,blue,1.0,ford
34995,2016,ram 2500,like new,8.0,gas,53000.0,automatic,truck,grey,1.0,ram
21995,2013,chevrolet silverado 2500hd,excellent,,gas,,automatic,truck,white,1.0,chevrolet
21995,2014,gmc sierra 2500hd,excellent,8.0,gas,152000.0,automatic,truck,white,1.0,gmc
24995,0,chevrolet silverado 1500,excellent,8.0,gas,,automatic,truck,white,1.0,chevrolet
68995,2018,ford f250 super duty,like new,8.0,diesel,29000.0,automatic,truck,color_unknown,1.0,ford
4850,2013,kia soul,excellent,4.0,gas,132559.0,automatic,hatchback,white,0,kia
17999,2008,toyota tundra,excellent,8.0,gas,137000.0,automatic,truck,color_unknown,1.0,toyota
9900,2003,ram 1500,excellent,8.0,gas,214652.0,automatic,pickup,silver,1.0,ram
22900,2016,ram 2500,excellent,8.0,gas,132118.0,manual,pickup,color_unknown,1.0,ram
17999,2016,toyota rav4,excellent,4.0,gas,54271.0,automatic,SUV,color_unknown,1.0,toyota
5600,2005,ram 2500,good,8.0,gas,179900.0,automatic,pickup,grey,1.0,ram
19900,2015,jeep wrangler,excellent,6.0,gas,,automatic,offroad,black,1.0,jeep
24999,2016,ford expedition,excellent,6.0,gas,,automatic,SUV,white,0,ford
10988,2000,ford f-250 sd,good,8.0,diesel,,automatic,truck,white,1.0,ford
9988,2002,chevrolet silverado 2500hd,good,8.0,diesel,,automatic,truck,black,1.0,chevrolet
6800,2013,ford explorer,good,,gas,216800.0,automatic,SUV,black,0,ford
4000,2005,ford f-150,good,8.0,gas,,automatic,truck,brown,0,ford
12000,0,chevrolet corvette,good,8.0,gas,59000.0,automatic,coupe,red,0,chevrolet
4990,1998,ram 1500,excellent,8.0,gas,164405.0,automatic,truck,color_unknown,1.0,ram
1000,2004,chevrolet impala,salvage,6.0,gas,119000.0,automatic,sedan,white,0,chevrolet
5500,2008,toyota sienna,good,,gas,145.0,automatic,mini-van,grey,0,toyota
10990,2008,ram 2500,good,6.0,diesel,154643.0,automatic,pickup,white,0,ram
11990,2013,dodge grand caravan,good,6.0,gas,124085.0,automatic,mini-van,white,0,dodge
9500,2006,ford f-250,good,8.0,diesel,204999.0,automatic,truck,blue,1.0,ford
8500,2007,chevrolet silverado 2500hd,good,8.0,gas,270000.0,automatic,truck,white,1.0,chevrolet
3495,2000,chevrolet silverado 1500,good,,gas,194000.0,automatic,truck,custom,0,chevrolet
11995,2007,toyota tundra,good,8.0,gas,,automatic,truck,blue,1.0,toyota
1995,2002,ram 1500,good,8.0,gas,,automatic,truck,color_unknown,0,ram
13000,2010,ram 1500,good,8.0,gas,,automatic,truck,brown,0,ram
3995,2005,chevrolet silverado 2500hd,good,8.0,gas,209000.0,automatic,truck,white,0,chevrolet
9500,2009,toyota tacoma,good,,gas,192000.0,automatic,truck,silver,1.0,toyota
33000,2016,ford f350 super duty,good,8.0,diesel,61000.0,automatic,truck,black,1.0,ford
6800,2006,honda pilot,excellent,6.0,gas,,automatic,SUV,black,1.0,honda
6995,2006,toyota 4runner,excellent,6.0,gas,,automatic,SUV,silver,1.0,toyota
7500,0,ford f-250 super duty,excellent,8.0,gas,73600.0,automatic,pickup,color_unknown,0,ford
9225,2010,chevrolet traverse,good,6.0,gas,85000.0,automatic,SUV,brown,1.0,chevrolet
9995,2004,gmc sierra 1500,excellent,8.0,gas,,automatic,truck,green,1.0,gmc
17995,2011,chevrolet silverado,excellent,8.0,gas,122500.0,automatic,truck,color_unknown,1.0,chevrolet
2750,2002,honda odyssey,excellent,6.0,gas,224155.0,automatic,van,red,0,honda
9000,2003,ford f-150,good,8.0,gas,117000.0,automatic,pickup,white,1.0,ford
6995,2013,ford fusion se,excellent,4.0,gas,138900.0,automatic,sedan,black,0,ford
5995,2012,ford escape,excellent,4.0,gas,131000.0,automatic,SUV,black,1.0,ford
48000,2017,chevrolet silverado 2500hd,good,8.0,diesel,55000.0,automatic,truck,black,1.0,chevrolet
15900,2009,chevrolet silverado 1500,good,8.0,gas,174909.0,automatic,truck,black,0,chevrolet
3500,2001,ford f-150,fair,8.0,gas,157000.0,automatic,pickup,red,1.0,ford
17000,2005,ford f250,good,8.0,diesel,125000.0,automatic,truck,black,1.0,ford
15000,2015,ram 1500,good,8.0,gas,97000.0,automatic,pickup,blue,0,ram
5500,1997,honda cr-v,excellent,4.0,gas,118230.0,automatic,SUV,silver,1.0,honda
9800,2012,chevrolet traverse,excellent,6.0,gas,,automatic,SUV,black,0,chevrolet
7000,2006,jeep wrangler,excellent,6.0,gas,175106.0,automatic,SUV,green,1.0,jeep
7199,2011,toyota corolla,good,4.0,gas,,automatic,sedan,white,0,toyota
4000,2005,honda accord,like new,4.0,gas,161000.0,automatic,sedan,white,0,honda
8200,2010,toyota highlander,excellent,6.0,gas,159340.0,automatic,SUV,black,0,toyota
9999,2007,chevrolet tahoe,excellent,8.0,gas,175489.0,automatic,SUV,black,0,chevrolet
13990,2005,toyota tundra,good,8.0,gas,66697.0,automatic,truck,white,1.0,toyota
20990,2014,ram 2500,good,8.0,gas,121437.0,automatic,truck,white,1.0,ram
15990,2012,ford f-250 sd,good,8.0,gas,113419.0,automatic,truck,white,1.0,ford
18990,2015,ford f-250 sd,good,8.0,gas,134794.0,automatic,truck,blue,1.0,ford
28990,0,ford f-350 sd,good,8.0,diesel,112150.0,automatic,truck,white,1.0,ford
5990,2008,ford explorer,good,6.0,gas,,automatic,SUV,black,1.0,ford
4800,2008,toyota prius,good,4.0,hybrid,,automatic,hatchback,black,0,toyota
35800,2016,chevrolet silverado,like new,,gas,32500.0,automatic,pickup,black,1.0,chevrolet
5000,2006,chevrolet silverado 2500hd,good,8.0,gas,200000.0,automatic,truck,white,0,chevrolet
2800,2010,ford fusion se,good,4.0,gas,213000.0,automatic,sedan,silver,0,ford
2450,2009,ford focus,good,4.0,gas,239327.0,automatic,sedan,grey,0,ford
5400,2005,ford f-150,good,8.0,gas,130368.0,automatic,truck,blue,1.0,ford
8000,2006,ford f250,excellent,8.0,gas,45000.0,manual,pickup,red,1.0,ford
11300,2014,jeep cherokee,good,6.0,gas,59000.0,automatic,SUV,color_unknown,1.0,jeep
4250,2009,ford focus,excellent,,gas,170185.0,automatic,sedan,color_unknown,0,ford
10800,2014,ford focus,like new,4.0,gas,63752.0,automatic,hatchback,blue,0,ford
5850,2010,toyota prius,excellent,4.0,hybrid,179517.0,automatic,hatchback,grey,0,toyota
17490,2016,ford econoline,good,10.0,gas,122637.0,automatic,truck,yellow,0,ford
19990,2010,ford f-350 sd,good,10.0,gas,51664.0,manual,truck,white,1.0,ford
7900,2010,chevrolet silverado 1500,good,8.0,gas,,automatic,truck,white,1.0,chevrolet
16990,2008,ford econoline,good,,gas,99693.0,automatic,truck,white,0,ford
5800,2011,chevrolet malibu,excellent,4.0,gas,,automatic,sedan,grey,0,chevrolet
13900,2018,ford fusion,excellent,4.0,gas,45805.0,automatic,sedan,grey,0,ford
4500,2003,chevrolet tahoe,excellent,8.0,gas,181000.0,automatic,SUV,white,1.0,chevrolet
4250,2003,chevrolet trailblazer,excellent,6.0,gas,178897.0,automatic,SUV,custom,1.0,chevrolet
6750,2012,chrysler 200,excellent,6.0,gas,98135.0,automatic,sedan,red,0,chrysler
4995,2003,toyota rav4,excellent,,gas,123113.0,automatic,SUV,blue,0,toyota
7800,2010,ford escape,excellent,4.0,gas,,automatic,SUV,silver,1.0,ford
7700,2005,toyota sienna,excellent,6.0,gas,155658.0,automatic,mini-van,grey,0,toyota
8500,2008,toyota rav4,excellent,6.0,gas,146437.0,automatic,SUV,white,1.0,toyota
17990,2013,ford mustang,like new,6.0,gas,18000.0,manual,coupe,color_unknown,0,ford
8500,2009,toyota sienna,excellent,6.0,gas,99014.0,automatic,mini-van,red,0,toyota
14500,2015,toyota camry le,excellent,4.0,gas,,automatic,sedan,black,0,toyota
9500,2007,bmw x5,excellent,6.0,gas,92500.0,automatic,SUV,color_unknown,1.0,bmw
6995,2011,ford fusion,good,6.0,gas,142530.0,automatic,sedan,color_unknown,1.0,ford
198,2014,ford focus,excellent,4.0,gas,,automatic,sedan,white,0,ford
204,2010,dodge dakota,excellent,8.0,gas,162788.0,automatic,truck,color_unknown,1.0,dodge
188,2011,nissan murano,excellent,,gas,140927.0,automatic,wagon,white,1.0,nissan
5995,2007,toyota camry,good,4.0,gas,107945.0,automatic,sedan,blue,0,toyota
8495,2011,jeep grand cherokee,good,6.0,gas,158174.0,automatic,SUV,silver,1.0,jeep
6295,2009,subaru forester,good,4.0,gas,136921.0,automatic,SUV,white,1.0,subaru
8795,2012,subaru outback,good,4.0,gas,105626.0,automatic,wagon,grey,1.0,subaru
3000,2012,chevrolet colorado,good,4.0,gas,161406.0,automatic,pickup,white,0,chevrolet
16000,2009,chevrolet silverado,excellent,8.0,gas,85300.0,automatic,pickup,black,1.0,chevrolet
19600,2013,chevrolet suburban,excellent,8.0,gas,,automatic,SUV,black,1.0,chevrolet
16995,2010,chevrolet silverado,like new,8.0,gas,96000.0,automatic,truck,red,1.0,chevrolet
6500,2007,honda accord,excellent,4.0,gas,152613.0,automatic,sedan,grey,0,honda
13995,2010,toyota tacoma,excellent,6.0,gas,169000.0,automatic,truck,green,1.0,toyota
7995,2006,chevrolet silverado 2500hd,good,8.0,gas,83000.0,automatic,truck,white,1.0,chevrolet
7900,2006,dodge dakota,excellent,8.0,gas,144854.0,automatic,truck,color_unknown,1.0,dodge
14995,2011,jeep wrangler,excellent,6.0,gas,137000.0,automatic,SUV,green,1.0,jeep
267,2016,chevrolet malibu,excellent,4.0,gas,67318.0,automatic,sedan,silver,0,chevrolet
13995,2010,ford f150,excellent,8.0,gas,114000.0,automatic,truck,blue,1.0,ford
15995,2011,chevrolet silverado,like new,8.0,gas,118000.0,automatic,truck,red,1.0,chevrolet
19995,2011,gmc sierra,excellent,8.0,gas,126000.0,automatic,truck,grey,1.0,gmc
19995,2007,gmc sierra 2500hd,excellent,8.0,gas,83000.0,automatic,truck,red,1.0,gmc
197,2011,dodge grand caravan,excellent,6.0,gas,93129.0,automatic,van,custom,0,dodge
2950,2003,ford mustang,fair,,gas,201343.0,automatic,coupe,red,0,ford
3000,2006,honda civic,good,4.0,gas,203000.0,automatic,coupe,blue,0,honda
14490,2013,chevrolet silverado 3500hd,good,8.0,gas,174100.0,automatic,truck,white,1.0,chevrolet
13490,2012,ford econoline,good,,gas,80836.0,automatic,truck,white,0,ford
30991,2015,toyota tundra,excellent,8.0,gas,61396.0,automatic,truck,grey,1.0,toyota
8700,2004,chevrolet colorado,excellent,5.0,gas,,automatic,pickup,white,0,chevrolet
18000,2013,chevrolet silverado,excellent,8.0,gas,116936.0,automatic,truck,color_unknown,1.0,chevrolet
4900,2012,ford focus se,good,4.0,gas,118000.0,automatic,sedan,black,0,ford
11500,1995,ford f-250,good,8.0,gas,37370.0,automatic,pickup,red,1.0,ford
1800,2000,toyota camry le,good,6.0,gas,300000.0,automatic,coupe,color_unknown,0,toyota
6995,2015,ford focus,excellent,4.0,gas,38000.0,automatic,sedan,grey,0,ford
25000,1964,ford mustang,like new,8.0,gas,47000.0,manual,coupe,red,0,ford
30500,2015,gmc sierra,excellent,8.0,gas,46000.0,automatic,pickup,black,1.0,gmc
21990,2013,chevrolet silverado 3500hd,good,8.0,gas,99748.0,automatic,truck,white,0,chevrolet
16990,2008,ford econoline,good,8.0,gas,104738.0,automatic,truck,white,0,ford
24990,2015,ford f-250 sd,good,8.0,gas,,automatic,truck,white,1.0,ford
21990,2003,gmc sierra 2500hd,good,8.0,diesel,,automatic,truck,blue,1.0,gmc
17490,2016,ford econoline,good,10.0,gas,,automatic,truck,yellow,0,ford
8900,2002,ford f250,good,8.0,gas,156564.0,automatic,pickup,black,1.0,ford
11700,2009,bmw x5,excellent,6.0,gas,86708.0,automatic,SUV,grey,1.0,bmw
10991,0,honda cr-v,excellent,4.0,gas,62246.0,automatic,SUV,brown,0,honda
10800,2013,toyota prius,excellent,4.0,hybrid,74544.0,automatic,hatchback,silver,0,toyota
14500,2002,ram 2500,excellent,6.0,diesel,130000.0,automatic,truck,blue,1.0,ram
2500,2011,chevrolet impala,good,,gas,,automatic,sedan,black,0,chevrolet
2750,2007,honda civic,excellent,4.0,gas,,automatic,sedan,grey,0,honda
4500,2009,ram 1500,fair,8.0,gas,59628.0,automatic,pickup,grey,0,ram
5495,2007,ford expedition,good,8.0,gas,222839.0,automatic,SUV,black,0,ford
15900,2016,honda accord,excellent,4.0,gas,29600.0,automatic,coupe,white,0,honda
18490,2015,ford f-250 sd,good,8.0,gas,124332.0,automatic,truck,white,1.0,ford
3995,2003,chevrolet trailblazer,good,6.0,gas,176965.0,automatic,wagon,grey,0,chevrolet
4995,2008,hyundai santa fe,good,6.0,gas,167742.0,automatic,wagon,silver,0,hyundai
4995,2007,toyota camry,good,4.0,gas,173004.0,automatic,sedan,silver,0,toyota
3995,2005,ram 1500,good,8.0,gas,220917.0,automatic,truck,black,0,ram
4995,2007,toyota camry,good,4.0,gas,159072.0,automatic,sedan,blue,0,toyota
2995,2004,ford expedition,good,8.0,gas,308765.0,automatic,wagon,black,0,ford
6495,2011,ford expedition,good,8.0,gas,241444.0,automatic,wagon,black,0,ford
6995,0,chevrolet traverse,good,6.0,gas,143019.0,automatic,wagon,color_unknown,1.0,chevrolet
6995,2011,gmc acadia,good,,gas,,automatic,SUV,color_unknown,0,gmc
5995,0,chevrolet traverse,good,,gas,195664.0,automatic,wagon,silver,0,chevrolet
3995,2009,nissan murano,good,6.0,gas,163912.0,automatic,wagon,custom,0,nissan
3995,2008,toyota camry,good,4.0,gas,,automatic,sedan,custom,0,toyota
5995,2013,dodge charger,good,6.0,gas,232991.0,automatic,sedan,grey,0,dodge
6995,2009,chevrolet traverse,good,6.0,gas,107972.0,automatic,wagon,color_unknown,0,chevrolet
5495,2009,chevrolet traverse,good,6.0,gas,164286.0,automatic,wagon,silver,0,chevrolet
14000,2013,honda accord,excellent,4.0,gas,34000.0,automatic,sedan,white,0,honda
10999,2010,bmw x5,excellent,6.0,diesel,112970.0,automatic,SUV,silver,1.0,bmw
3995,2011,chevrolet impala,good,6.0,gas,167893.0,automatic,sedan,black,0,chevrolet
3495,2006,toyota sienna,good,6.0,gas,225709.0,automatic,van,color_unknown,0,toyota
5995,2014,nissan sentra,good,4.0,gas,145546.0,automatic,sedan,silver,0,nissan
3995,2005,acura tl,good,6.0,gas,,automatic,sedan,green,0,acura
4995,2008,nissan rogue,good,4.0,gas,147356.0,automatic,wagon,color_unknown,0,nissan
4995,2007,nissan murano,good,6.0,gas,168076.0,automatic,wagon,silver,0,nissan
8995,2013,chevrolet camaro,good,6.0,gas,179366.0,automatic,coupe,blue,0,chevrolet
7995,2007,gmc acadia,good,6.0,gas,133946.0,automatic,SUV,color_unknown,0,gmc
4995,2008,ford edge,good,6.0,gas,208362.0,automatic,wagon,color_unknown,0,ford
4995,2008,honda cr-v,good,4.0,gas,286355.0,automatic,wagon,blue,0,honda
3995,2006,jeep grand cherokee,good,,gas,,automatic,wagon,custom,1.0,jeep
6995,2011,acura tl,good,6.0,gas,181865.0,automatic,sedan,grey,0,acura
3995,2006,chevrolet tahoe,good,8.0,gas,247904.0,automatic,wagon,white,1.0,chevrolet
7995,2012,jeep grand cherokee,good,6.0,gas,,automatic,wagon,silver,0,jeep
3995,2008,chrysler 300,good,6.0,gas,184742.0,automatic,sedan,blue,0,chrysler
4495,2005,ford explorer,good,6.0,gas,139153.0,automatic,wagon,black,0,ford
31495,0,gmc yukon,excellent,8.0,gas,57489.0,automatic,SUV,white,0,gmc
5995,2012,hyundai sonata,good,4.0,gas,,automatic,sedan,black,0,hyundai
4995,0,chrysler 200,good,4.0,gas,189356.0,automatic,sedan,white,0,chrysler
3495,2008,hyundai sonata,good,6.0,gas,150722.0,automatic,sedan,color_unknown,0,hyundai
3495,2004,honda civic,good,,gas,,automatic,coupe,grey,0,honda
3995,2005,chevrolet impala,good,6.0,gas,136622.0,automatic,sedan,color_unknown,0,chevrolet
4995,2008,gmc acadia,good,6.0,gas,191232.0,automatic,SUV,purple,0,gmc
2495,2005,ford taurus,good,6.0,gas,253800.0,automatic,sedan,green,0,ford
6995,2009,gmc acadia,good,6.0,gas,177676.0,automatic,SUV,custom,0,gmc
5995,2008,ram 1500,good,8.0,gas,239205.0,automatic,truck,custom,0,ram
4995,2012,kia soul,good,4.0,gas,170448.0,automatic,wagon,green,0,kia
6995,2011,chevrolet traverse,good,6.0,gas,168281.0,automatic,SUV,white,0,chevrolet
3495,2003,bmw x5,good,8.0,gas,215211.0,automatic,wagon,black,0,bmw
7995,2011,chevrolet traverse,good,6.0,gas,158040.0,automatic,wagon,black,0,chevrolet
3995,2007,jeep liberty,good,6.0,gas,203286.0,automatic,wagon,silver,0,jeep
7995,2012,gmc acadia,good,,gas,179737.0,automatic,SUV,white,0,gmc
3995,2003,ram 1500,good,8.0,gas,265530.0,automatic,truck,color_unknown,0,ram
4995,2000,ford f-150,good,8.0,gas,241915.0,automatic,truck,white,0,ford
14991,2017,honda accord,excellent,6.0,gas,107251.0,automatic,sedan,white,0,honda
11000,2011,dodge charger,excellent,8.0,gas,132347.0,automatic,sedan,black,0,dodge
1750,2008,chevrolet trailblazer,good,4.0,gas,180000.0,automatic,SUV,purple,0,chevrolet
7991,2007,honda cr-v,excellent,4.0,gas,94174.0,automatic,SUV,color_unknown,0,honda
5000,1994,ram 1500,good,8.0,gas,143000.0,manual,pickup,white,1.0,ram
18491,2017,toyota rav4,excellent,4.0,gas,41001.0,automatic,SUV,white,0,toyota
27991,2017,honda pilot,excellent,6.0,gas,33249.0,automatic,SUV,white,1.0,honda
24791,2015,toyota tundra,excellent,8.0,gas,83497.0,automatic,truck,white,0,toyota
5495,2006,volkswagen passat,like new,4.0,gas,129000.0,automatic,sedan,green,0,volkswagen
18791,2018,honda civic,excellent,4.0,gas,,automatic,sedan,white,0,honda
19300,2013,ford f150,excellent,6.0,gas,60000.0,automatic,truck,black,0,ford
6500,2002,ford f-150,good,8.0,gas,155905.0,automatic,pickup,black,1.0,ford
3995,1997,jeep grand cherokee,good,6.0,gas,162000.0,automatic,SUV,grey,1.0,jeep
14995,2015,toyota prius,excellent,,gas,,automatic,hatchback,silver,0,toyota
6900,2006,honda civic,excellent,4.0,gas,121444.0,automatic,sedan,blue,0,honda
19000,2014,ford f-150,excellent,5.0,gas,120000.0,automatic,pickup,black,1.0,ford
11990,2011,ford econoline,good,8.0,gas,146100.0,automatic,truck,white,0,ford
7000,2010,toyota prius,like new,4.0,hybrid,103058.0,automatic,hatchback,red,0,toyota
24500,2014,toyota sienna,excellent,4.0,gas,72900.0,automatic,mini-van,black,0,toyota
10900,2006,subaru outback,excellent,4.0,gas,110464.0,automatic,wagon,blue,1.0,subaru
27995,2015,ram 2500,excellent,6.0,diesel,,automatic,truck,white,1.0,ram
10900,0,nissan frontier,fair,4.0,gas,,automatic,pickup,silver,0,nissan
16995,2016,subaru impreza,like new,4.0,gas,,manual,hatchback,color_unknown,0,subaru
3100,2011,hyundai santa fe,good,4.0,gas,154156.0,automatic,SUV,color_unknown,1.0,hyundai
3500,2001,jeep grand cherokee laredo,excellent,,gas,143000.0,automatic,SUV,white,0,jeep
5350,2010,ford focus,good,4.0,gas,74064.0,automatic,sedan,grey,0,ford
13995,2016,nissan murano,good,,gas,59201.0,automatic,wagon,custom,0,nissan
5236,2008,ford escape,excellent,6.0,gas,109296.0,automatic,SUV,white,1.0,ford
4300,2012,ford fusion,excellent,4.0,gas,100300.0,automatic,sedan,color_unknown,0,ford
1900,2001,ford taurus,good,6.0,gas,209570.0,automatic,sedan,silver,0,ford
4900,2003,gmc sierra,good,6.0,gas,,automatic,pickup,black,1.0,gmc
2900,2009,honda civic,excellent,4.0,gas,190222.0,automatic,sedan,silver,0,honda
5900,0,buick enclave,excellent,6.0,gas,186500.0,automatic,SUV,brown,0,buick
11900,2015,hyundai sonata,excellent,4.0,gas,60032.0,automatic,sedan,red,0,hyundai
1500,2008,nissan altima,fair,4.0,gas,17426.0,automatic,sedan,white,1.0,nissan
34995,2017,ford f-150,excellent,8.0,gas,48429.0,automatic,truck,color_unknown,0,ford
9500,2005,chevrolet silverado,good,8.0,diesel,,automatic,truck,white,1.0,chevrolet
9495,2012,ford econoline,good,8.0,gas,133458.0,automatic,van,white,0,ford
2400,0,honda accord,good,4.0,gas,,automatic,sedan,silver,0,honda
6600,2013,hyundai elantra,excellent,4.0,gas,76271.0,automatic,sedan,grey,0,hyundai
5495,2007,honda civic,good,4.0,gas,119323.0,other,coupe,color_unknown,0,honda
4995,2010,honda accord,good,4.0,gas,,automatic,sedan,red,0,honda
1150,1997,toyota camry,like new,,gas,,automatic,sedan,grey,0,toyota
6300,2012,nissan sentra,like new,4.0,gas,114076.0,automatic,sedan,color_unknown,0,nissan
9888,2014,nissan maxima,good,6.0,gas,168000.0,automatic,sedan,grey,0,nissan
11995,2012,buick enclave,excellent,6.0,gas,85498.0,automatic,SUV,white,0,buick
21495,2014,jeep wrangler unlimited,like new,6.0,gas,122398.0,automatic,SUV,black,1.0,jeep
1850,2002,ford f150,good,8.0,gas,140000.0,automatic,pickup,green,0,ford
30000,2017,buick enclave,like new,6.0,gas,25126.0,automatic,SUV,color_unknown,0,buick
1500,2007,chevrolet impala,fair,4.0,gas,118090.0,automatic,sedan,silver,0,chevrolet
1850,2001,chrysler town & country,good,6.0,gas,,automatic,mini-van,silver,0,chrysler
18500,2014,chevrolet silverado,good,8.0,gas,96000.0,automatic,pickup,grey,0,chevrolet
1500,2000,ford explorer,good,6.0,gas,130000.0,automatic,SUV,blue,0,ford
12950,2003,gmc sierra 2500hd,excellent,8.0,diesel,270000.0,automatic,truck,color_unknown,1.0,gmc
22500,2011,ford f-150,good,8.0,gas,89450.0,automatic,truck,red,1.0,ford
3700,2003,chevrolet silverado 2500hd,fair,8.0,gas,214000.0,automatic,truck,brown,1.0,chevrolet
19900,2015,ford f-150,good,8.0,gas,168711.0,automatic,truck,silver,1.0,ford
5995,2011,chevrolet cruze,excellent,4.0,gas,112000.0,automatic,sedan,white,0,chevrolet
4295,2009,volkswagen jetta,good,4.0,gas,176000.0,automatic,sedan,color_unknown,0,volkswagen
2700,0,ford explorer,good,6.0,gas,192900.0,automatic,SUV,blue,1.0,ford
3495,2010,ford fusion se,good,4.0,gas,215000.0,automatic,sedan,grey,0,ford
